p,q,type,variable,value,se,pval
1,2,lbq_std,L20,101.5112727477248,,6.75078806415e-13
1,2,lbq_sq,L20,74.77042589553089,,2.97518416747e-08
1,2,coef,_cons,1.543282063362262,.9964260241143958,.1214255975462746
1,2,coef,wind_log,-.1114558227456519,.0119549195472495,0
1,2,coef,hydro_log_ds,-.4543850048685499,.2839708515711301,.1095738661894523
1,2,coef,consump_log_ds,1.203037585207105,.1295895482173733,0
1,2,coef,oil_log,-.1558150607479004,.3008497064257303,.6045164509613703
1,2,coef,gas_log,-.0037734012158003,.1523253026130982,.9802368311474847
1,2,coef,netexch_dk1,-.0000611006958506,8.62448736514e-06,1.39488420814e-12
1,2,coef,netexch_fi,-.000019799880422,6.58851435098e-06,.0026539605859226
1,2,coef,netexch_no1,-.0000479902807152,5.23944281960e-06,0
1,2,coef,netexch_se2,-.0000490156707591,4.89298576513e-06,0
1,2,coef,netexch_se4,-.000042526631363,3.96831227587e-06,0
1,2,coef,ar_L1,.95594153512895,.0038565212714755,0
1,2,coef,ma_L1,.1543092229914397,.0137968258641833,0
1,2,coef,ma_L2,-.0162100203703936,.011659460609375,.164441122739615
1,2,var_coef,omega,-10.8841705637887,2.340877902648185,3.32562411498e-06
1,2,var_coef,arch1,.1832121383883602,.0460737534073289,.0000699379051299
1,2,var_coef,garch1,.4737069877975719,.0983530168540334,1.46174958604e-06
