timestamp,price_ds,wind_log,consump_log_ds,d_congested,wind_cong,netexch_no3,netexch_no4,netexch_se1,netexch_se3
2025-05-24 00:00:00,-0.07704137804487798,7.763446388727362,0.02029333578244419,1.0,7.763446388727362,0.0,390.9,893.4,-5113.6
2025-05-24 01:00:00,-0.09573589348644118,7.732369222284388,0.014387936970717163,1.0,7.732369222284388,0.0,672.9,1562.5,-5828.4
2025-05-24 02:00:00,-0.12689615657018338,7.752764808851328,0.010729223030783608,1.0,7.752764808851328,0.0,794.4,2162.4,-6263.9
2025-05-24 03:00:00,-0.13270298563057503,7.689828668736484,0.0093458273440854,1.0,7.689828668736484,0.0,997.1,2136.1,-6319.9
2025-05-24 04:00:00,-0.13101815849675624,7.741967899820685,0.01362281823458833,1.0,7.741967899820685,0.0,954.0,2076.4,-6322.5
2025-05-24 05:00:00,-0.19352821106316753,7.776954403322442,0.0180506525954236,1.0,7.776954403322442,0.0,1233.8,1940.3,-6536.5
2025-05-24 06:00:00,-0.16625318672792666,7.866338923046544,0.018619299919724774,1.0,7.866338923046544,0.0,1233.2,1299.9,-6023.7
2025-05-24 07:00:00,-0.21289691553611778,8.03398273468322,0.019084534629850936,1.0,8.03398273468322,0.0,1139.3,1253.6,-6229.3
2025-05-24 08:00:00,-0.18735497433233972,8.049746290952191,0.02657587665174166,1.0,8.049746290952191,0.0,108.3,650.5,-4805.8
2025-05-24 09:00:00,-0.16602447272624943,7.978310969867722,0.03472351346500968,1.0,7.978310969867722,-1131.1,0.0,427.6,-2803.6
2025-05-24 10:00:00,-0.0667389678913497,7.913886714856082,0.030813635757043656,0.0,0.0,-722.7,0.0,788.5,-3355.9
2025-05-24 11:00:00,-0.00031611249154206433,7.876638460975463,0.022024238446006983,0.0,0.0,-454.2,0.0,1167.8,-4059.6
2025-05-24 12:00:00,0.0359282534230001,7.830425617820331,0.016176348692383158,0.0,0.0,-122.7,0.0,1391.5,-4379.1
2025-05-24 13:00:00,0.126403306737628,7.851271997109883,0.014499624843494097,0.0,0.0,-396.3,0.0,1082.2,-3877.7
2025-05-24 14:00:00,0.2071575206228835,7.869783902530146,0.007103881632004594,0.0,0.0,-859.6,0.0,966.3,-3354.4
2025-05-24 15:00:00,-0.00634181975902548,7.8674885686991285,0.002239613137594354,0.0,0.0,-908.2,0.0,1135.1,-3426.0
2025-05-24 16:00:00,-0.07984998771105989,7.911690520708339,0.0029846396728565594,0.0,0.0,-823.9,0.0,921.8,-3304.5
2025-05-24 17:00:00,-0.17857495540978618,8.035602692918582,0.008134212864150392,1.0,8.035602692918582,0.0,103.1,1664.9,-5282.7
2025-05-24 18:00:00,-0.19772939165695513,8.056109659545061,0.01053609884782336,1.0,8.056109659545061,0.0,1125.7,1887.0,-6869.5
2025-05-24 19:00:00,-0.22003509108709274,8.009363076630045,0.0063096331494074676,1.0,8.009363076630045,0.0,1101.8,1521.9,-6347.4
2025-05-24 20:00:00,-0.2140750986973754,7.987524479848767,0.010739719668846348,1.0,7.987524479848767,0.0,1063.3,1343.6,-6084.5
2025-05-24 21:00:00,-0.23644963497521587,7.9966538754626075,0.007524043029803806,1.0,7.9966538754626075,0.0,1055.6,1401.2,-6168.3
2025-05-24 22:00:00,-0.23911692551842023,7.981049759665957,0.00547082923816955,1.0,7.981049759665957,0.0,1051.1,1646.4,-6384.1
2025-05-24 23:00:00,-0.18562555562542649,7.998671361015776,0.0034205878459205863,1.0,7.998671361015776,0.0,1200.2,1883.8,-6867.1
2025-05-25 00:00:00,-0.14940653839371,7.928045600874777,0.004501296154668211,1.0,7.928045600874777,-454.3,0.0,1230.3,-4396.2
2025-05-25 01:00:00,-0.14447840546412838,7.912423121473705,0.0068392435371995575,1.0,7.912423121473705,-785.7,0.0,1060.1,-3866.1
2025-05-25 02:00:00,-0.1156131916401959,7.984803389734406,-0.0006990185702013818,1.0,7.984803389734406,-521.2,0.0,1189.8,-4520.4
2025-05-25 03:00:00,-0.08486134495397213,7.954021087278037,-0.0016967757091972402,0.0,0.0,-274.6,0.0,1156.5,-5086.0
2025-05-25 04:00:00,-0.06812334945750731,7.952615111651,-0.0025681102493795294,0.0,0.0,-222.8,0.0,1497.6,-5677.2
2025-05-25 05:00:00,-0.13452543532600902,7.692113339595466,-0.0054600499378389955,0.0,0.0,-214.8,0.0,1160.9,-4311.8
2025-05-25 06:00:00,-0.16687321318703896,7.29641326877392,-0.014586568599629146,0.0,0.0,-525.6,0.0,1026.5,-2845.1
2025-05-25 07:00:00,-0.2173596431508953,7.329749689041512,-0.02212280833231972,0.0,0.0,-516.1,0.0,982.1,-2813.1
2025-05-25 08:00:00,-0.20914801777092107,7.215975002651466,-0.010436666782258186,0.0,0.0,-522.7,0.0,942.5,-2464.7
