timestamp,price_ds,wind_log,hydro_log_ds,consump_log_ds,oil_log,gas_log,netexch_fi,netexch_no4,netexch_se2,decoupled,wind_x_decoupled
2023-01-01 15:00:00,-0.2756570689924658,7.40184157874383,0.12979167358838595,-0.05967129257913051,4.38747426933081,4.269697449699962,-62.3,-597.0,-1207.6,0,0.0
2023-01-01 16:00:00,-0.20172911643909863,7.371489295214277,0.12979167358838595,-0.04082245255194916,4.38747426933081,4.269697449699962,-238.0,296.6,-2596.7,0,0.0
2023-01-01 17:00:00,-0.14027933036267282,7.353081920515432,0.12979167358838595,-0.047502775581579115,4.38747426933081,4.269697449699962,-159.3,345.3,-2951.9,0,0.0
2023-01-01 18:00:00,-0.05557881727945002,7.340186835320115,0.12979167358838595,-0.0356684980431492,4.38747426933081,4.269697449699962,-157.7,440.7,-3257.1,0,0.0
2023-01-01 19:00:00,-0.0642227326305207,7.3277805384216315,0.12979167358838595,-0.03235636760613669,4.38747426933081,4.269697449699962,-82.6,416.3,-3299.5,0,0.0
2023-01-01 20:00:00,-0.07743648737967224,7.31986492980897,0.12979167358838595,-0.037632941474936565,4.38747426933081,4.269697449699962,0.0,313.1,-3132.3,0,0.0
2023-01-01 21:00:00,-0.08953057587259305,7.30854279753919,0.12979167358838595,-0.04004874617416476,4.38747426933081,4.269697449699962,-172.7,294.5,-2850.7,0,0.0
2023-01-01 22:00:00,-0.060949040552328526,7.303843225277705,0.12979167358838595,-0.03150776735628025,4.38747426933081,4.269697449699962,-262.1,345.0,-2855.4,0,0.0
2023-01-01 23:00:00,-0.12361638820758358,7.317212408359839,0.12979167358838595,-0.02665514993705287,4.38747426933081,4.269697449699962,-60.7,319.7,-2801.1,0,0.0
2023-01-02 00:00:00,0.10493341742324791,7.451241684987676,0.07859939440370844,-0.03043395191862075,4.38747426933081,4.269697449699962,0.0,521.0,-2943.9,0,0.0
2023-01-02 01:00:00,0.0969066144900621,7.451241684987676,0.07859939440370844,-0.025431850276556922,4.38747426933081,4.269697449699962,0.0,530.5,-2828.4,0,0.0
2023-01-02 02:00:00,0.12032883416118079,7.427738840532894,0.07859939440370844,-0.01824711877536256,4.38747426933081,4.269697449699962,0.0,525.7,-2815.7,0,0.0
