timestamp,price_ds,wind_log,consump_log_ds,north_wind_log,netexch_dk2,netexch_ger,netexch_pl,netexch_se3
2024-02-19 05:00:00,0.04088893197214993,5.8998973535824915,-0.04892476455485717,5.937536205082426,-716.6,0.0,0.0,3226.1
2024-02-19 06:00:00,0.010156825787780654,5.883322388488279,-0.03880501531119762,5.918893854273146,-1248.0,-98.2,-527.6,4758.0
2024-02-19 07:00:00,-0.05586675264358121,5.924255797414532,-0.03272779748252219,5.958424693029782,-735.6,0.0,-573.1,4482.8
2024-02-19 08:00:00,-0.08815527049624272,5.971261839790462,-0.03923431553148049,6.059123195581797,-296.7,0.0,-600.0,4135.0
2024-02-19 09:00:00,-0.09368762390532037,5.998936561946683,-0.04165217972848012,6.133398042996649,-68.9,0.0,-600.0,3875.0
2024-02-19 10:00:00,-0.05510253363315165,5.996452088619021,-0.02418849564644887,6.270988431858299,-139.0,0.0,-600.0,3932.4
2024-02-19 11:00:00,-0.025231183592715922,5.961005339623274,-0.02970352932042708,6.428105272684596,-236.4,0.0,-600.0,4003.1
2024-02-19 12:00:00,-0.01973665493523935,5.918893854273146,-0.02112149608394276,6.582025138892826,-535.2,0.0,-600.0,4269.5
2024-02-19 13:00:00,-0.042630992462552975,5.8377304471659395,0.005465703134699851,6.601230118728877,-588.1,0.0,-600.0,4348.6
2024-02-19 14:00:00,-0.014058032875586157,5.7430031878094825,-0.004993828656056465,6.610696044717759,-692.8,0.0,-600.0,4487.5
2024-02-19 15:00:00,-0.013726830191347794,5.700443573390687,-0.02162858042595417,6.778784897685177,-469.2,-472.8,-600.0,4779.0
2024-02-19 16:00:00,-0.06162053853914706,5.739792912179234,-0.020825673026596547,7.01571242048723,-479.2,-469.8,-600.0,4779.0
2024-02-19 17:00:00,-0.135563979264953,5.823045895483019,-0.024125466496577985,7.23561914106675,-895.5,0.0,-600.0,4779.0
2024-02-19 18:00:00,-0.019016744501062277,5.948034989180646,-0.026575804053976526,7.410347097821024,-1261.0,-285.8,-222.3,4779.0
2024-02-19 19:00:00,-0.07409564341353736,6.035481432524756,-0.02654166514503231,7.5251007461258,-1116.2,0.0,-600.0,4779.0
2024-02-19 20:00:00,-0.08897768430206199,6.091309882077698,-0.0274740685773196,7.575584651557793,-669.9,-600.0,-600.0,4779.0
2024-02-19 21:00:00,-0.10075305810919577,6.1092475827643655,-0.035858472032797906,7.580699752224563,-764.7,-615.0,-600.0,4777.4
2024-02-19 22:00:00,-0.046878403036495264,6.1070228877422545,-0.04013630185656325,7.582738488914411,-885.3,-615.0,-600.0,4768.3
2024-02-19 23:00:00,0.050832561312247115,6.077642243349034,-0.05350709042071333,7.612336837167746,-1061.5,-615.0,-600.0,4836.0
2024-02-20 00:00:00,0.07713676110807821,5.883322388488279,-0.04501241092195407,7.618742377670413,-1261.0,-429.4,-600.0,4836.0
2024-02-20 01:00:00,0.07328014783461612,5.849324779946859,-0.0550298814559822,7.564757012905729,-1300.0,-479.5,-600.0,4900.0
2024-02-20 02:00:00,0.0875010305933257,5.814130531825066,-0.05453048862784815,7.543273346705446,-1300.0,-484.8,-600.0,4900.0
2024-02-20 03:00:00,0.090764588569483,5.786897381366708,-0.06101449168035433,7.5443321080536885,-1300.0,-477.9,-600.0,4900.0
2024-02-20 04:00:00,0.08038529384704685,5.7899601708972535,-0.06436454562737737,7.513709247839705,-1237.2,-545.2,-600.0,4900.0
2024-02-20 05:00:00,0.010238964203281853,5.793013608384144,-0.06291286154881082,7.409136443920128,-1138.7,-615.0,-274.0,4663.3
2024-02-20 06:00:00,0.003010414999568667,5.786897381366708,-0.05532895852198294,7.275864600546533,-624.6,-615.0,-600.0,4758.0
