timestamp,zone,d_post_act,wind_post_act,price_ds,wind_log,consump_log_ds,netexch_fi,netexch_no4,netexch_se2
2024-01-01 00:00:00,SE1,0,0.0,0.07147468501762777,4.23410650459726,0.023997461261465958,-1260.0,461.2,42.7
2024-01-01 01:00:00,SE1,0,0.0,0.07340501258267285,4.1588830833596715,0.035266600493501166,-1259.6,416.7,110.3
2024-01-01 02:00:00,SE1,0,0.0,0.051307422624002896,4.174387269895637,0.03297684701996406,-1086.6,251.1,149.3
2024-01-01 03:00:00,SE1,0,0.0,0.03441312621451598,4.219507705176107,0.029304698482446767,-733.3,-48.2,191.5
2024-01-01 04:00:00,SE1,0,0.0,0.021338028271594034,4.23410650459726,0.019189100590520702,-973.5,-292.6,707.6
2024-01-01 05:00:00,SE1,0,0.0,-0.04255988092332963,4.204692619390966,0.0021987516579153876,-1093.1,-257.4,992.0
2024-01-01 06:00:00,SE1,0,0.0,-0.05807934915158075,4.189654742026425,-0.017307607458896257,-1067.6,-211.0,816.2
2024-01-01 07:00:00,SE1,0,0.0,-0.08586565845169414,4.174387269895637,-0.019283747479450497,-995.5,0.0,464.0
2024-01-01 08:00:00,SE1,0,0.0,-0.12404950422788374,4.189654742026425,-0.01838769562081488,-1250.0,154.2,475.8
2024-01-01 09:00:00,SE1,0,0.0,-0.07355183184045444,4.189654742026425,-0.013857904586274117,-1250.0,485.0,-25.3
2024-01-01 10:00:00,SE1,0,0.0,0.009114769121525867,4.174387269895637,-0.005215824704289496,-1250.0,500.0,-472.0
2024-01-01 11:00:00,SE1,0,0.0,0.013620344578275656,4.174387269895637,0.0077247681631575915,-1250.0,500.0,-1004.8
2024-01-01 12:00:00,SE1,0,0.0,0.012551203841780989,4.204692619390966,0.0005918079728806092,-1250.0,500.0,-879.8
2024-01-01 13:00:00,SE1,0,0.0,0.04085930076129074,4.30406509320417,0.009549730451017702,-1250.0,500.0,-1200.8
2024-01-01 14:00:00,SE1,0,0.0,0.049106215977145595,4.382026634673881,0.021703894128513035,-1250.0,500.0,-1419.7
2024-01-01 15:00:00,SE1,0,0.0,0.09517685949354338,4.454347296253507,0.021714416338925346,-1250.0,500.0,-1590.4
2024-01-01 16:00:00,SE1,0,0.0,0.15206495021995092,4.51085950651685,0.026961323499921974,-1250.0,500.0,-1705.7
2024-01-01 17:00:00,SE1,0,0.0,0.1838284092945921,4.804021044733257,0.03261337988150537,-1250.0,500.0,-1719.3
2024-01-01 18:00:00,SE1,0,0.0,0.165269542744082,4.875197323201151,0.013285224216710745,-1250.0,500.0,-1718.0
2024-01-01 19:00:00,SE1,0,0.0,0.14497334361719805,4.927253685157205,0.030178912451535034,-1250.0,500.0,-1690.1
2024-01-01 20:00:00,SE1,0,0.0,0.11204485914829743,5.003946305945459,0.025096646758051122,-1250.0,500.0,-1528.3
2024-01-01 21:00:00,SE1,0,0.0,0.10437928655072959,5.093750200806762,0.028542210767136034,-1260.0,500.0,-1186.9
2024-01-01 22:00:00,SE1,0,0.0,0.14670538968216107,5.181783550292085,0.02520223700702484,-1260.0,500.0,-1457.0
2024-01-01 23:00:00,SE1,0,0.0,0.1168529361173567,5.241747015059643,0.03577155559428302,-1260.0,500.0,-155.0
2024-01-02 00:00:00,SE1,0,0.0,0.04068758980207132,5.030437921392435,0.02897749835329755,-1250.0,485.0,-27.8
