timestamp,zone,price_ds,wind_log,consump_log_ds,net_exchange,d_post_act,wind_post_act
2025-01-07 08:00:00,SE3,-0.5344864082001637,7.938445551164788,-0.025790032821927156,1844.0,1,7.938445551164788
2025-01-07 09:00:00,SE3,-0.5181094799717014,7.910957382845589,-0.019033282038847688,1859.7,1,7.910957382845589
2025-01-07 10:00:00,SE3,-0.4934764856719607,7.940583827104244,-0.01562558093026034,1893.8,1,7.940583827104244
2025-01-07 11:00:00,SE3,-0.4563708544867717,7.953318346560431,-0.028984880610973818,1826.2,1,7.953318346560431
2025-01-07 12:00:00,SE3,-0.44391864481681864,7.9672801789422,-0.018972259160698002,1809.5,1,7.9672801789422
2025-01-07 13:00:00,SE3,-0.43477863016838114,7.977968093128549,-0.013123708769798625,1716.3,1,7.977968093128549
2025-01-07 14:00:00,SE3,-0.48751902922896306,7.992268643270745,-0.018337049348499335,1733.0,1,7.992268643270745
2025-01-07 15:00:00,SE3,-0.4835819255131373,8.026170194946426,-0.016102555413347375,1851.4,1,8.026170194946426
2025-01-07 16:00:00,SE3,-0.600465253943729,8.013343181386672,-0.025770966096093417,2059.1,1,8.013343181386672
2025-01-07 17:00:00,SE3,-0.6235179723077984,8.021912778985708,-0.024170058283754514,2099.4,1,8.021912778985708
2025-01-07 18:00:00,SE3,-0.5976086803805343,8.020270472819238,-0.028869794477870414,2063.0,1,8.020270472819238
2025-01-07 19:00:00,SE3,-0.609052992978409,8.028129059431759,-0.021771055742519252,1811.8,1,8.028129059431759
2025-01-07 20:00:00,SE3,-0.5833727603854539,8.024207485778577,-0.02116958440662664,1486.6,1,8.024207485778577
2025-01-07 21:00:00,SE3,-0.6329305825159262,7.9865049385539955,-0.026890307022636506,1220.1,1,7.9865049385539955
2025-01-07 22:00:00,SE3,-0.58205195476536,7.96346006663897,-0.050472549448729254,804.6,1,7.96346006663897
2025-01-07 23:00:00,SE3,-0.5219411964254848,7.96102146588337,-0.02229566950654771,523.1,1,7.96102146588337
2025-01-08 00:00:00,SE3,-0.4064350152684142,8.007034012193408,-0.024085901521758046,83.8,1,8.007034012193408
2025-01-08 01:00:00,SE3,-0.3762169234708521,7.964503363551548,-0.01480785545626695,117.2,1,7.964503363551548
2025-01-08 02:00:00,SE3,-0.30453622588225393,7.913521017283895,-0.019904312726639617,155.4,1,7.913521017283895
2025-01-08 03:00:00,SE3,-0.30022336744981715,7.86480400332846,-0.022860949533928476,215.7,1,7.86480400332846
2025-01-08 04:00:00,SE3,-0.27897447259906816,7.807916628926408,-0.021163487239157064,370.4,1,7.807916628926408
2025-01-08 05:00:00,SE3,-0.3050291654809367,7.749753406274437,-0.02619781585197778,714.5,1,7.749753406274437
2025-01-08 06:00:00,SE3,-0.422778190697378,7.6838639802564295,-0.029387482922077268,1758.4,1,7.6838639802564295
2025-01-08 07:00:00,SE3,-0.3911386532773271,7.5953872788539725,-0.028283457496375064,2195.7,1,7.5953872788539725
2025-01-08 08:00:00,SE3,-0.3644902673537551,7.48324441607385,-0.02721615361826224,2651.7,1,7.48324441607385
2025-01-08 09:00:00,SE3,-0.2533278387424156,7.360103972989152,-0.023797479919348774,2839.3,1,7.360103972989152
2025-01-08 10:00:00,SE3,-0.1761497585371794,7.237778191923443,-0.021836383646780533,3018.2,1,7.237778191923443
2025-01-08 11:00:00,SE3,-0.1159753677467874,7.117205503164344,-0.04218081787550787,3107.4,1,7.117205503164344
2025-01-08 12:00:00,SE3,-0.08996607394214617,7.014814351275545,-0.030146520911692676,3150.0,1,7.014814351275545
2025-01-08 13:00:00,SE3,-0.05187190695537147,6.92461239604856,-0.029537160121490658,3160.7,1,6.92461239604856
2025-01-08 14:00:00,SE3,-0.019350932495139972,6.853299093186078,-0.01308065913383416,3271.8,1,6.853299093186078
2025-01-08 15:00:00,SE3,0.11604146692018968,6.806829360392176,0.0058095525379453505,3354.1,1,6.806829360392176
2025-01-08 16:00:00,SE3,0.2044195303621512,6.785587645007929,-0.018036554737765442,3470.0,1,6.785587645007929
